questionUid,sourceJsPath,id,standardUnitKey,standardUnit,visualRequirementCandidate,existingSvgStatus,visualReasonCode,visualMarkers,visualType,problemVisualSufficiency,scalePolicyCandidate,assetRefs,status
archive/exams/original/high/h1/2final/21_제일고_2학기_기말_고1_기출.js|21_제일고_2학기_기말_고1_기출|20,archive/exams/original/high/h1/2final/21_제일고_2학기_기말_고1_기출.js,20,H15-SB-03,함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_제일고_2학기_기말_고1_기출.js|21_제일고_2학기_기말_고1_기출|21,archive/exams/original/high/h1/2final/21_제일고_2학기_기말_고1_기출.js,21,H15-SB-06,경우의 수,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_제일고_2학기_기말_고1_기출.js|21_제일고_2학기_기말_고1_기출|22,archive/exams/original/high/h1/2final/21_제일고_2학기_기말_고1_기출.js,22,H15-SB-03,함수,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|1,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,1,H15-SB-04,유리함수,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|2,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,2,H15-SB-05,무리함수,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|3,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,3,H15-SB-04,유리함수,SOURCE_REVIEW,SOLUTION_SVG,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|4,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,4,H15-SB-05,무리함수,SOURCE_REVIEW,SOLUTION_SVG,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|5,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,5,H15-SB-04,유리함수,SOURCE_REVIEW,SOLUTION_SVG,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|6,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,6,H15-SB-05,무리함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|7,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,7,H15-SB-07,순열,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|8,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,8,H15-SB-06,경우의 수,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE,,VISUAL_CANDIDATE,PROBLEM_VISUAL_PRESENT,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|9,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,9,H15-SB-08,조합,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|10,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,10,H15-SB-08,조합,SVG_REQUIRED_MISSING,NONE,TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|11,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,11,H15-SB-06,경우의 수,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE|COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|12,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,12,H15-SB-08,조합,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|13,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,13,H15-SB-03,함수,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|14,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,14,H15-SB-05,무리함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,GRAPH_CANDIDATE,PROBLEM_VISUAL_PRESENT,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|15,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,15,H15-SB-05,무리함수,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|16,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,16,H15-SB-06,경우의 수,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|17,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,17,H15-SB-07,순열,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|18,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,18,H15-SB-07,순열,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|19,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,19,H15-SB-01,집합,SOURCE_REVIEW,SOLUTION_SVG,SET_OR_LOGIC_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|20,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,20,H15-SB-05,무리함수,SOURCE_REVIEW,SOLUTION_SVG,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js|21_팔마고_2학기_기말_고1_기출|21,archive/exams/original/high/h1/2final/21_팔마고_2학기_기말_고1_기출.js,21,H15-SB-04,유리함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|1,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,1,H15-SA-12,도형의 이동,SOURCE_REVIEW,SOLUTION_SVG,COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|2,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,2,H15-SB-01,집합,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|3,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,3,H15-SB-01,집합,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|4,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,4,H15-SB-02,명제,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|5,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,5,H15-SB-03,함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|6,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,6,H15-SB-04,유리함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|7,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,7,H15-SB-05,무리함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|8,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,8,H15-SB-06,경우의 수,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|9,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,9,H15-SB-07,순열,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|10,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,10,H15-SB-08,조합,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|11,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,11,H15-SB-04,유리함수,SOURCE_REVIEW,SOLUTION_SVG,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|12,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,12,H15-SB-05,무리함수,SOURCE_REVIEW,SOLUTION_SVG,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|13,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,13,H15-SB-03,함수,SOURCE_REVIEW,SOLUTION_SVG,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|14,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,14,H15-SB-06,경우의 수,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|15,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,15,H15-SB-07,순열,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|16,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,16,H15-SB-06,경우의 수,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,PROBLEM_VISUAL_PRESENT,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|17,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,17,H15-SB-08,조합,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|18,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,18,H15-SB-07,순열,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|19,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,19,H15-SB-07,순열,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|20,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,20,H15-SB-05,무리함수,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|21,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,21,H15-SB-03,함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|22,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,22,H15-SB-06,경우의 수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|1,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,1,H15-SB-01,집합,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|2,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,2,H15-SB-01,집합,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|3,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,3,H15-SB-04,유리함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,GRAPH_CANDIDATE,PROBLEM_VISUAL_PRESENT,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|4,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,4,H15-SB-07,순열,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|5,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,5,H15-SB-01,집합,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|6,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,6,H15-SB-02,명제,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|7,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,7,H15-SB-06,경우의 수,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|8,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,8,H15-SB-07,순열,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|9,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,9,H15-SB-02,명제,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|10,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,10,H15-SB-03,함수,SVG_REQUIRED_MISSING,NONE,SET_OR_LOGIC_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|11,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,11,H15-SB-05,무리함수,SOURCE_REVIEW,SOLUTION_SVG,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|12,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,12,H15-SB-07,순열,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|13,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,13,H15-SB-02,명제,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
