questionUid,examId,standardUnitKey,subUnitKey,graphRequirement,graphRole,graphGapDisposition,problemImageRef,solutionImageRef,problemImageStatus,solutionImageStatus,baselineProblemImageHash,baselineSolutionImageHash
h1:original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_8,original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_10,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_11,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/22_팔마고_2학기_중간_고1_기출/q11.png,,PRESENT,ABSENT,9b4729ebd2c43745c0dcc2e5cca67503e272972b9d72a5809dc31157ead754fb,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_13,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/22_팔마고_2학기_중간_고1_기출/q16.png,,PRESENT,ABSENT,28c8b9804d54297f0559dc1516ff65e2456255f58c53b4b20de15c0ba9085aa4,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_5,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_3,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/22_효천고_2학기_중간_고1_기출/q03.png,,PRESENT,ABSENT,8cd0815f68e4c3aca313eff36d14a1fd88f8d8c37195a7fcc3d6ae7fd4a93e31,
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_7,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_8,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_10,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_14,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_강남여고_2학기_중간_고1_기출/q14.png,,PRESENT,ABSENT,80cbd5bd5fc05b224235875c99cb0ead555cfc9a4441b37494f41a144c9e2bcd,
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_20,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_강남여고_2학기_중간_고1_기출/q20.png,,PRESENT,ABSENT,a1ea539dbb87a9781f1fb26aa1459e817a21153558ca6e505d86fcedc5bc00c0,
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_23,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_7,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_강남여고_2학기_중간_고1_기출/q07.png,,PRESENT,ABSENT,d6336b96fb0aa7b6ee680851449ca0b13fdc3e2c5569c1b12ee8aa2dfedf92eb,
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_8,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_9,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_강남여고_2학기_중간_고1_기출/q09.png,,PRESENT,ABSENT,ddc326034ac8562c4b645c0091f1982d4fa76a89bc930b7a15517afa0fe110cf,
h1:original/high/h1/2mid/23_매산여고_2학기_중간_고1_기출.js_13,original/high/h1/2mid/23_매산여고_2학기_중간_고1_기출.js,H15-SB-03,,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_매산여고_2학기_중간_고1_기출.js_14,original/high/h1/2mid/23_매산여고_2학기_중간_고1_기출.js,H15-SB-03,,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_매산여고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/23_매산여고_2학기_중간_고1_기출.js,H15-SB-03,,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js_23,original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js_3,original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_순천여고_2학기_중간_고1_기출/q04.png,,PRESENT,ABSENT,d7a865d988c06205740bdb9adc83f5d122a5e2f5aeae34b8aeb36d74e70297cc,
h1:original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_팔마고_2학기_중간_고1_기출.js_10,original/high/h1/2mid/23_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_RELATION_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_팔마고_2학기_중간_고1_기출.js_2,original/high/h1/2mid/23_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/23_팔마고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/23_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js_21,original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_10,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_11,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_13,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_제일고_2학기_중간_고1_기출/q13.png,,PRESENT,ABSENT,fb33515de5d4f23f9254e7f0619b1d0378a26b5737d7f2eccf1dc6fc95ea9338,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_14,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_15,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_21,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/25_제일고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/25_제일고_2학기_중간_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/25_제일고_2학기_중간_고1_기출.js_2,original/high/h1/2mid/25_제일고_2학기_중간_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_제일고_2학기_중간_고1_기출/q02.png,,PRESENT,ABSENT,7b18959c67b0a7e5b8678bf9ebcdb574790791219dbe56c04763660f360122c8,
h1:original/high/h1/2mid/25_제일고_2학기_중간_고1_기출.js_9,original/high/h1/2mid/25_제일고_2학기_중간_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,ABSENT,,
