questionUid,qKey,standardUnitKey,subUnitKey,problemImageStatus,problemVisualType,problemVisualStatus,solutionImageStatus,graphGapDisposition,graphCandidateScore,graphCandidateReasons,graphRequirement,qualityDisposition,placeholderFound,contentPreview
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_18,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_18,H22-C2-09,H22-C2-09-FUNCTION_BASIC,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"두 무리함수 $f(x)=\sqrt x+2$, $g(x)=\sqrt{x-3}$의 그래프와 직선 $2x+3y-20=0$이 각각 점 $A(4,4)$와 $B(7,2)$에서 만난다. 그림과 같이 함수 $f(x)$, $g(x)$의 그래프와 직선 $2x+3y-20=0$, $x$축, $y$축으로 둘러싸인 부분의 넓이는? [5.2점]"
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_19,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_19,H22-C2-07,H22-C2-07-FUNCTION_BASIC,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,오른쪽 그림과 같은 이차함수 $y=f(x)$에 대하여 방정식 $(f\circ f)(x)=0$의 서로 다른 모든 실근의 합을 구하시오. [5.2점]
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_2,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_2,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"아래 그림과 같은 함수 $f$, $g$에 대하여 $(f\circ g)(2)$의 값을 구하시오. [3.5점]"
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_20,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_20,H22-C2-07,H22-C2-07-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,8,explicit-graph,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,[서술형 1] 집합 $X=\{x\mid x\le k\}$에 대하여 $X$에서 $X$로의 함수 $f(x)=-x^2+4x$가 일대일대응이 되도록 하는 실수 $k$의 값을 풀이 과정과 함께 서술하시오. [4점]
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_21,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_21,H22-C2-08,H22-C2-08-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"[서술형 2] 자동차가 $A$에서 지점 $B$까지 평균 $100\text{ km/h}$의 속력으로 $12$분 동안 달리고, 지점 $B$에서 $C$까지 $x$시간 동안 평균 $70\text{ km/h}$의 속력으로 달렸다고 한다. 지점 $A$에서 $C$까지의 평균 속력을 $y\text{ km/h}$라고 할 때, 다음 물음을 풀이 과정과 함께 서술하시오. (단, $x\gt 0$) [총 5점]<br><br>(1) $x$와 $y$ 사"
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_22,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_22,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"[서술형 3] 두 함수 $f(x)=\dfrac12x-\dfrac12$, $g(x)=4x+7$에 대하여 다음 물음에 답하시오. [총 5점]<br><br>(1) $f(x)$의 역함수 $f^{-1}(x)$를 구하시오. [2점]<br>(2) $f^{-1}\circ h=g$를 만족하는 $x$에 대한 일차함수 $h(x)$를 풀이 과정과 함께 서술하시오. [3점]"
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_23,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_23,H22-C2-09,H22-C2-09-FUNCTION_BASIC,ABSENT,,ABSENT,PRESENT,SOLUTION_VISUAL_PRESENT,0,solutionImage-present,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,[서술형 4] 함수 $y=\sqrt{2-3x}$의 그래프와 직선 $y=-\dfrac12x+k$가 서로 다른 두 점에서 만나도록 하는 모든 실수 $k$의 값의 범위를 풀이 과정과 함께 서술하시오. [6점]
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_3,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_3,H22-C2-07,H22-C2-07-FUNCTION_INVERSE,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"아래 그림과 같은 함수 $f$, $g$에 대하여 $f^{-1}(4)+g(4)$의 값을 구하시오. [3.5점]"
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_4,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_4,H22-C2-08,H22-C2-08-FUNCTION_BASIC,ABSENT,,ABSENT,PRESENT,SOLUTION_VISUAL_PRESENT,0,solutionImage-present,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,유리함수 $y=\dfrac{5}{3-x}-2$의 그래프가 지나는 사분면은? [3.7점]
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_5,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_5,H22-C2-09,H22-C2-09-FUNCTION_BASIC,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"함수 $f(x)=\sqrt{a+bx}+c$의 그래프가 다음 그림과 같을 때, $f(-12)$의 값을 구하면? [3.7점]"
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_6,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_6,H22-C2-08,H22-C2-08-FUNCTION_BASIC,ABSENT,,ABSENT,PRESENT,SOLUTION_VISUAL_PRESENT,0,solutionImage-present,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"함수 $f(x)=\dfrac{4x+5}{x+1}$의 그래프의 점근선이 두 직선 $x=a$, $y=b$일 때, $f^{-1}(a+b)$의 값은? [3.7점]"
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_7,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_7,H22-C2-08,H22-C2-08-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"정의역이 $\{x\mid 0\le x\le4\}$인 유리함수 $y=\dfrac{4x+k}{x+1}$의 최댓값이 $3$일 때, 실수 $k$의 값은? [4점]"
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_8,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_8,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"함수 $f(x)=x+2$에 대하여 $f^1=f$, $f^{n+1}=f\circ f^n$로 정의할 때, $f^{10}(2)$의 값을 구하시오. (단, $n$은 자연수이다.) [4점]"
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_9,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_9,H22-C2-07,H22-C2-07-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"임의의 실수 $x$, $y$에 대하여 함수 $f$가 $f(x+y)=f(x)+f(y)$를 만족시키고 $f(2)=4$일 때, $f(5)$의 값을 구하시오. [4점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_10,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_10,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"집합 $X=\{1,2,3,4,5,6\}$에 대하여 함수 $f:X\to X$가 $f(x)=$ ($x^2$을 $7$로 나누었을 때의 나머지)일 때, $f^7(3)$의 값은? [3.9점]<br>(단, $f^1=f$, $f^2=f\circ f$, $\cdots$, $f^{n+1}=f\circ f^n$, $n$은 자연수)"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_11,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_11,H22-C2-09,H22-C2-09-FUNCTION_BASIC,ABSENT,,ABSENT,PRESENT,SOLUTION_VISUAL_PRESENT,0,solutionImage-present,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"두 상수 $a$, $b$와 무리함수 $f(x)=\sqrt{2x+a}+b$의 최솟값이 $2$이고, $y=f(x)$의 그래프와 그 역함수 $y=f^{-1}(x)$의 그래프의 교점의 $x$의 좌표가 $3$일 때, $f\left(\dfrac{9}{2}\right)$의 값은? [4점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_12,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_12,H22-C2-08,H22-C2-08-FUNCTION_BASIC,ABSENT,,ABSENT,PRESENT,SOLUTION_VISUAL_PRESENT,0,solutionImage-present,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"유리함수 $y=\dfrac{3x+5}{x-a}$의 그래프가 두 직선 $y=x+5$, $y=-x+\dfrac{1}{2}b$에 대하여 모두 대칭일 때, $ab$의 값을 구하면? (단, $a$, $b$는 상수이다.) [4.1점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_13,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_13,H22-C2-09,H22-C2-09-FUNCTION_BASIC,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"유리함수 $y=\dfrac{a}{x+b}+c$의 그래프가 다음 그림과 같다.<br>무리함수 $y=-\sqrt{a(x-b)}+c$의 그래프가 제 $3$사분면을 지나지 않도록 하는 실수 $a$, $b$, $c$에 대하여 $a+b+c$의 최댓값은? [4.3점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_15,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_15,H22-C2-07,H22-C2-07-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"정의역과 공역이 각각 실수 전체의 집합인 함수 $f$가<br>$f(x)=\begin{cases}(5-a)x+b&(x\lt 3)\\(a+2)x&(x\ge 3)\end{cases}$<br>일 때, 함수 $f$가 일대일대응이 되도록 하는 두 정수 $a$, $b$에 대하여 $a+b$의 최솟값은? [4.4점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_16,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_16,H22-C2-07,H22-C2-07-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"서로 다른 세 실수 $a$, $b$, $c$에 대하여 집합 $X=\{a,b,c\}$를 정의역, 정수 전체의 집합을 공역으로 하는 함수 $f(x)=|2x(x-4)|$가 상수함수일 때, 함수 $f(x)$의 치역은 $\{k\}$이다. $k$의 최댓값을 구하면? [4.5점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_17,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_17,H22-C2-07,H22-C2-07-FUNCTION_BASIC,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,집합 $X=\{x\mid 0\le x\le 4\}$에 대하여 $X$에서 $X$로의 함수<br>$f(x)=\begin{cases}\dfrac{3}{2}x&(0\le x\lt 2)\\-\dfrac{3}{2}x+6&(2\le x\le 4)\end{cases}$<br>의 그래프는 아래 그림과 같다. $(f\circ f\circ f)(a)=\dfrac{3}{2}$을 만족시키는 실수 $a$의 개수는? [4.6점]
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_18,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_18,H22-C2-08,H22-C2-08-FUNCTION_BASIC,ABSENT,,ABSENT,PRESENT,SOLUTION_VISUAL_PRESENT,0,solutionImage-present,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"모든 실수 $a$에 대하여 함수<br>$f(x)=\dfrac{(2a+1)x-4a^2-2a+1}{x-2a}$<br>의 그래프와 중심이 $(2a,3a^2)$이고 반지름의 길이가 $r$인 원이 서로 다른 두 점에서 만날 때, $r$의 값은? [4.8점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_19,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_19,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"[서술형1]<br>두 함수 $f(x)=x+5$, $g(x)=-2x^2+x$에 대하여 $(f^{-1}\circ g)(2)$의 값을 구하고 그 과정을 서술하시오. [5점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_2,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_2,H22-C2-07,H22-C2-07-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"정의역이 $\{0,2\}$인 두 함수 $f(x)=ax+b$, $g(x)=x^2+1$에 대하여 $f=g$이다. 두 실수 $a$, $b$에 대하여 $a+b$의 값은? [3.1점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_20,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_20,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"[서술형2]<br>두 함수 $f(x)=2ax+m$, $g(x)=\dfrac{1}{2}bx+n$에 대하여 $0$이 아닌 두 실수 $m$, $n$의 값에 관계 없이 $(f\circ g)(x)=(g\circ f)(x)+4n$이 성립할 때, 두 상수 $a$, $b$의 값의 곱을 구하고 그 과정을 서술하시오. [6점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_22,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_22,H22-C2-08,H22-C2-08-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"[서술형4]<br>유리함수 $y=\dfrac{1}{x+2}-1$ $(x\lt -2)$의 그래프 위의 점 $P$에서 $x$축, $y$축에 내린 수선의 발을 각각 $Q$, $R$라고 할 때, $\overline{PQ}+\overline{PR}$의 최솟값을 구하고 그 과정을 서술하시오. [6점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_23,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_23,H22-C2-07,H22-C2-07-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,[서술형5]<br>함수 $f(x)=\begin{cases}3x-2&(x\ge 0)\\\dfrac{1}{5}x-2&(x\lt 0)\end{cases}$과 그 역함수 $f^{-1}(x)$에 대하여 $\{f(x)\}^2=f(x)f^{-1}(x)$를 만족시키는 모든 실수 $x$의 값의 합을 구하고 그 과정을 서술하시오. [7점]
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_3,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_3,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"두 함수 $f(x)=2x-3$, $g(x)=-x+1$에 대하여 $(f\circ g)(0)+(g\circ f)(0)$의 값은? [3.2점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_4,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_4,H22-C2-07,H22-C2-07-FUNCTION_INVERSE,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"함수 $f(x)=x-2a$에 대하여 $f(1)=-1$, $f^{-1}(3)=b$일 때, $a+b$의 값은? (단, $a$, $b$는 상수이다.) [3.4점]"
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_5,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_5,H22-C2-08,H22-C2-08-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,다음 식의 분모를 $0$으로 만들지 않는 모든 실수 $x$에 대하여 $\dfrac{x+1}{x^2+x}\times\dfrac{x^2-9}{x-2}\times\dfrac{1}{x+3}$을 간단히 한 식은? [3.4점]
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_8,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_8,H22-C2-09,H22-C2-09-FUNCTION_BASIC,ABSENT,,ABSENT,PRESENT,SOLUTION_VISUAL_PRESENT,0,solutionImage-present,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,다음 중 무리함수 $y=-\sqrt{-x+2}+4$에 대한 설명으로 옳지 않은 것은? [3.8점]
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_9,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_9,H22-C2-07,H22-C2-07-FUNCTION_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"임의의 두 정수 $a$, $b$에 대하여 함수 $f$가<br>$f(a+b)=f(a)+f(b)+3ab$를 만족시킬 때, $f(-4)+f(-2)+f(0)+f(2)+f(4)$의 값을 구하시오. [3.8점]"
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_12,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"실수 전체의 집합 $\mathbb R$의 부분집합 $X,Y$가 다음과 같을 때, $X$에서 $Y$로의 함수 $f$를 $f:x\mapsto x^2-4x$로 정의한다. 다음 중 일대일 대응인 것은? [3.5점]"
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_16,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"$n=0,1,2,3,\cdots$에 대하여 $f_0(x)=\frac{1}{1-x}$, $f_{n+1}(x)=(f_0\circ f_n)(x)$이다. 이때, $f_{40}(9)$의 값을 구하면? [4점]"
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_19,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"집합 $X=\{1,2,3,4,5\}$에 대하여 함수 $f:X\to X$가 그림과 같다. 함수 $g:X\to X$는 다음 조건을 만족시킨다. (가) $g(1)=3$, $g(2)=5$ (나) $g$의 역함수가 존재한다. $(g\circ f)(4)+(f\circ g)(4)$의 최댓값은? [4.5점]"
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_20,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_20,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,$f(x)=\begin{cases}2x+1&(x\ge0)\\-x^2+1&(x\lt0)\end{cases}$으로 정의된 함수 $f$에 대하여 $f^{-1}(3)+f^{-1}(a)=0$을 만족시키는 $a$의 값은? [4.5점]
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_21,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_21,H15-SB-03,H15-SB-03-FUNCTION_RELATION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"그림과 같이 양수 $a$에 대하여 이차함수 $f(x)=x^2-4ax$의 그래프와 직선 $g(x)=\frac{1}{a}x$가 두 점 $O,A$에서 만난다. 이차함수 $y=f(x)$의 그래프의 꼭짓점을 $B$라 하고, 선분 $AB$의 중점을 $C$라 하자. 점 $C$에서 $y$축에 내린 수선의 발을 $H$라 할 때, 선분 $CH$의 길이의 최솟값은? (단, $O$는 원점) [5점]"
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_22,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"함수 $f(x)=4x^2-4x+1$ $(0\le x\le1)$에 대하여, $y=f(x)$와 $y=f(f(x))$의 그래프 개형은 각각 다음과 같다. 이때, 집합 $\{x\mid f(f(f(x)))=x,\ 0\le x\le1\}$의 원소의 개수는? [5점]"
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_25,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_25,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"[서술형 3] 집합 $X=\{1,2,3,4,5\}$에 대하여 함수 $f:X\to X$가 $f(x)=\begin{cases}5&(x=1)\\x-1&(x\ge2)\end{cases}$이고 함수 $g:X\to X$가 $f\circ g=g\circ f$를 만족한다. $g(1)=4$일 때, $g(2)+3g(3)+g(4)$의 값을 구하시오. (단, 풀이과정을 자세히 쓰시오.) [5점]"
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_26,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_26,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"[서술형 4] $f(x)=\begin{cases}x^2+1&(x\ge0)\\x+1&(x\lt0)\end{cases}$, $g(x)=x+3$에 대하여 함수 $h$를 $h=f^{-1}\circ g\circ f$로 정의할 때, $\sqrt{2}h(-1)+h(-4)$의 값을 구하시오. (단, 풀이과정을 자세히 쓰시오.) [5점]"
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_3,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_3,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"두 집합 $X=\{-1,0,1\}$, $Y=\{0,1,2,3\}$에 대하여 다음 중 $X$에서 $Y$로의 함수인 것은? [2.5점]"
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_4,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"함수 $f(x)=2x+3$의 역함수를 $g(x)$라 할 때, $g(15)$의 값은? [2.5점]"
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_8,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_8,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"$f(x)=x^2-x+6$일 때, $\{f(x)\}^2\le f(f(x))$의 해를 구하면? [3점]"
h1:original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_13,original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_13,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"$X=\{2,4,6,8\}$에서 $f$는 항등함수, $g$는 상수함수, $h$는 일대일대응이고 $f(2)=g(2)=h(2)$, $[f(4)]^2=g(4)h(4)$, $h(6)=f(6)-g(6)$일 때 $f(8)+g(8)+h(8)$은? [4.1점]"
h1:original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_14,original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_14,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"그림의 두 함수 $f,g:X\to X$, $X=[0,2]$에 대하여 $y=(f\circ g)(x)$와 $y=x$의 교점 개수는? [4.1점]"
